event_id,user_id,event_name,event_date,channel,user_type
8747,3620,activation,2024-02-02,organic,desktop
1977,810,signup,2024-03-14,referral,mobile
2454,1014,purchase,2024-04-29,email,mobile
3683,1521,purchase,2024-01-12,organic,mobile
1070,427,purchase,2024-01-20,organic,mobile
6112,2532,purchase,2024-04-22,paid_search,mobile
288,117,activation,2024-01-02,referral,desktop
3103,1285,signup,2024-03-27,social,mobile
7330,3041,activation,2024-01-19,organic,mobile
5711,2376,purchase,2024-02-04,organic,desktop
2590,1066,signup,2024-04-22,organic,desktop
248,103,signup,2024-02-21,referral,mobile
7222,2995,activation,2024-03-23,organic,mobile
8498,3523,activation,2024-02-16,referral,mobile
8178,3392,signup,2024-02-17,organic,mobile
8988,3719,purchase,2024-05-06,organic,mobile
3432,1414,activation,2024-01-04,referral,mobile
232,98,signup,2024-02-15,social,desktop
3813,1579,purchase,2024-04-09,referral,desktop
5884,2444,signup,2024-02-15,paid_search,desktop
1967,804,activation,2024-01-03,paid_search,mobile
6762,2806,signup,2024-02-20,paid_search,mobile
1115,443,signup,2024-01-21,email,mobile
3294,1361,activation,2024-03-29,organic,desktop
5840,2424,signup,2024-02-20,referral,mobile
7746,3207,purchase,2024-02-12,referral,mobile
8748,3621,signup,2024-01-31,organic,mobile
573,227,purchase,2024-04-22,organic,desktop
6434,2668,signup,2024-03-13,referral,mobile
6225,2581,purchase,2024-04-01,email,desktop
9067,3744,signup,2024-01-13,email,desktop
3457,1423,purchase,2024-01-09,referral,mobile
8048,3337,signup,2024-03-25,email,desktop
6500,2693,activation,2024-02-11,organic,desktop
7822,3239,signup,2024-03-05,paid_search,desktop
8741,3617,purchase,2024-03-05,email,desktop
8411,3484,activation,2024-02-25,organic,desktop
8565,3552,purchase,2024-04-16,referral,desktop
7056,2926,activation,2024-01-16,referral,mobile
5519,2298,purchase,2024-03-13,email,mobile
7156,2968,signup,2024-04-28,organic,desktop
223,93,activation,2024-03-27,social,mobile
9002,3723,purchase,2024-02-13,social,mobile
5494,2289,activation,2024-01-18,social,desktop
6409,2658,signup,2024-02-28,email,desktop
3088,1278,signup,2024-02-04,email,desktop
2058,846,activation,2024-04-05,social,desktop
8642,3578,purchase,2024-02-24,email,mobile
5944,2467,purchase,2024-03-07,referral,desktop
8440,3499,signup,2024-03-21,referral,mobile
5722,2379,purchase,2024-01-08,referral,desktop
8256,3425,purchase,2024-05-04,referral,desktop
1491,604,activation,2024-03-15,referral,mobile
6550,2717,purchase,2024-01-11,referral,mobile
4933,2044,signup,2024-04-20,referral,mobile
9661,3997,signup,2024-02-10,referral,mobile
8768,3628,purchase,2024-03-28,organic,desktop
5573,2322,activation,2024-02-23,referral,mobile
1746,708,signup,2024-03-08,social,desktop
8161,3386,signup,2024-01-21,social,mobile
6650,2755,signup,2024-02-15,paid_search,mobile
9482,3922,activation,2024-01-02,social,desktop
8910,3688,signup,2024-01-20,paid_search,mobile
7346,3047,purchase,2024-03-06,organic,mobile
7747,3208,signup,2024-01-27,paid_search,mobile
9260,3827,purchase,2024-01-28,paid_search,desktop
568,226,activation,2024-02-12,paid_search,mobile
9450,3905,signup,2024-02-13,paid_search,desktop
7246,3007,signup,2024-02-13,social,mobile
2114,866,purchase,2024-03-24,organic,mobile
9373,3870,activation,2024-02-29,social,mobile
5917,2459,signup,2024-01-23,email,desktop
2284,937,signup,2024-02-17,paid_search,mobile
7880,3264,signup,2024-04-19,paid_search,mobile
2709,1115,purchase,2024-03-06,email,desktop
5377,2233,signup,2024-01-24,referral,mobile
5549,2312,activation,2024-04-24,referral,mobile
6386,2648,purchase,2024-01-17,organic,desktop
4439,1850,purchase,2024-04-28,referral,mobile
4831,2004,activation,2024-04-16,social,mobile
7087,2939,signup,2024-04-22,social,desktop
5069,2104,signup,2024-03-29,social,desktop
5583,2326,signup,2024-04-28,social,desktop
4125,1714,activation,2024-03-23,email,desktop
5077,2108,activation,2024-01-13,paid_search,desktop
3506,1446,signup,2024-01-05,organic,mobile
3654,1510,purchase,2024-04-13,organic,mobile
5331,2213,purchase,2024-01-16,email,mobile
1483,601,activation,2024-02-07,social,desktop
5092,2114,activation,2024-02-18,email,mobile
1181,467,purchase,2024-03-27,organic,mobile
2820,1157,purchase,2024-03-20,referral,desktop
7372,3058,signup,2024-01-08,social,desktop
389,154,purchase,2024-02-18,organic,mobile
4386,1827,purchase,2024-02-11,referral,desktop
2753,1131,signup,2024-01-15,paid_search,mobile
4089,1700,purchase,2024-02-06,referral,mobile
7923,3280,signup,2024-02-24,referral,mobile
7586,3141,activation,2024-03-12,referral,mobile
9348,3862,purchase,2024-01-06,organic,mobile
3521,1453,purchase,2024-04-01,referral,mobile
2149,882,purchase,2024-01-15,referral,mobile
661,259,activation,2024-03-17,email,mobile
1477,598,purchase,2024-02-15,email,mobile
8755,3622,purchase,2024-02-09,paid_search,desktop
2065,848,purchase,2024-01-20,organic,mobile
4487,1866,purchase,2024-02-29,referral,mobile
3947,1638,signup,2024-03-24,email,mobile
9311,3846,signup,2024-03-27,social,desktop
3733,1543,signup,2024-02-07,organic,desktop
2031,834,signup,2024-04-17,email,mobile
5858,2432,signup,2024-04-30,paid_search,mobile
7919,3278,purchase,2024-01-23,email,mobile
2415,997,activation,2024-02-09,organic,mobile
6769,2809,purchase,2024-03-14,email,desktop
3167,1313,purchase,2024-03-24,email,desktop
2499,1031,activation,2024-04-27,social,mobile
3661,1514,signup,2024-02-03,organic,desktop
2295,941,activation,2024-02-22,organic,desktop
4423,1846,activation,2024-02-26,organic,desktop
4988,2067,signup,2024-04-21,email,mobile
5495,2290,signup,2024-04-01,social,mobile
3855,1596,purchase,2024-04-19,paid_search,desktop
2310,949,signup,2024-01-08,organic,mobile
7103,2945,signup,2024-04-24,organic,mobile
1155,456,purchase,2024-04-08,social,desktop
6206,2574,purchase,2024-01-27,referral,desktop
7193,2985,activation,2024-01-08,referral,mobile
4490,1867,purchase,2024-04-05,email,mobile
9592,3965,activation,2024-03-16,paid_search,mobile
4236,1759,purchase,2024-02-04,referral,mobile
4706,1954,activation,2024-04-02,referral,desktop
1344,534,purchase,2024-02-29,organic,mobile
4479,1864,signup,2024-01-26,social,mobile
2429,1002,activation,2024-01-03,organic,desktop
2719,1119,purchase,2024-04-16,organic,desktop
2744,1128,activation,2024-02-06,paid_search,mobile
5970,2477,activation,2024-04-14,organic,mobile
1100,437,activation,2024-01-05,paid_search,mobile
6860,2844,purchase,2024-01-13,referral,mobile
5048,2094,activation,2024-04-25,paid_search,mobile
7490,3106,activation,2024-01-12,paid_search,desktop
1269,503,purchase,2024-01-28,referral,desktop
2169,891,signup,2024-02-14,referral,mobile
3430,1413,activation,2024-03-31,paid_search,mobile
1211,478,purchase,2024-04-29,referral,mobile
1280,507,activation,2024-01-11,organic,mobile
327,130,activation,2024-01-30,email,desktop
69,33,signup,2024-01-25,organic,mobile
4358,1814,signup,2024-03-07,social,mobile
8328,3454,signup,2024-01-17,email,mobile
1627,663,signup,2024-04-14,social,mobile
3719,1537,signup,2024-02-22,organic,desktop
7830,3242,signup,2024-04-28,paid_search,mobile
1718,696,signup,2024-01-12,paid_search,mobile
9515,3934,activation,2024-01-24,organic,mobile
6117,2535,activation,2024-02-02,organic,mobile
9102,3762,signup,2024-01-18,paid_search,desktop
8006,3317,signup,2024-01-08,organic,desktop
6536,2708,activation,2024-01-26,social,mobile
7780,3223,signup,2024-04-21,paid_search,desktop
626,244,signup,2024-02-23,organic,mobile
7314,3034,purchase,2024-03-19,social,mobile
1822,738,signup,2024-02-18,social,mobile
4887,2026,activation,2024-04-20,social,mobile
2634,1082,purchase,2024-02-14,social,desktop
4538,1886,purchase,2024-03-26,referral,mobile
4995,2069,purchase,2024-03-17,social,mobile
9337,3857,purchase,2024-01-07,organic,desktop
5493,2289,signup,2024-01-18,social,desktop
3362,1387,purchase,2024-03-24,organic,desktop
2051,843,signup,2024-02-09,referral,desktop
4377,1824,activation,2024-03-26,social,desktop
7053,2925,signup,2024-02-19,referral,desktop
3047,1259,activation,2024-04-07,email,mobile
4245,1763,purchase,2024-04-03,referral,mobile
465,187,purchase,2024-05-11,paid_search,desktop
742,293,signup,2024-01-06,social,mobile
955,382,signup,2024-04-20,email,desktop
797,310,signup,2024-03-04,paid_search,mobile
7677,3178,signup,2024-02-24,paid_search,mobile
4843,2008,purchase,2024-04-16,social,mobile
6381,2646,activation,2024-03-31,email,mobile
5590,2330,signup,2024-01-18,social,mobile
8331,3456,signup,2024-03-07,organic,mobile
1995,818,signup,2024-04-18,paid_search,mobile
6253,2591,signup,2024-01-09,paid_search,mobile
2118,868,signup,2024-03-30,organic,mobile
1497,608,signup,2024-03-28,email,mobile
1713,694,purchase,2024-04-27,organic,mobile
9317,3848,purchase,2024-03-02,email,desktop
4570,1899,activation,2024-02-23,email,desktop
4732,1963,signup,2024-04-04,social,mobile
6893,2858,purchase,2024-03-30,email,desktop
8237,3416,activation,2024-02-22,referral,mobile
5501,2293,activation,2024-03-25,organic,mobile
2710,1115,purchase,2024-03-07,email,desktop
7079,2934,activation,2024-03-13,referral,desktop
2093,859,signup,2024-03-28,paid_search,mobile
5332,2214,signup,2024-02-20,email,mobile
2913,1197,purchase,2024-04-07,referral,mobile
8452,3504,signup,2024-03-06,referral,desktop
8265,3428,activation,2024-04-08,organic,desktop
9150,3781,activation,2024-04-13,organic,mobile
3284,1358,signup,2024-04-25,social,mobile
8211,3404,purchase,2024-02-23,paid_search,mobile
2765,1137,signup,2024-01-08,organic,desktop
1733,701,activation,2024-01-22,referral,mobile
478,192,activation,2024-04-06,email,desktop
4224,1754,activation,2024-02-22,paid_search,mobile
286,116,activation,2024-01-13,organic,mobile
6265,2597,activation,2024-03-19,paid_search,desktop
5635,2347,activation,2024-02-17,paid_search,desktop
8057,3340,signup,2024-01-23,organic,mobile
2254,924,activation,2024-04-12,paid_search,mobile
8186,3394,signup,2024-04-17,paid_search,mobile
9027,3730,activation,2024-02-13,referral,desktop
6029,2503,signup,2024-04-01,paid_search,desktop
7214,2992,purchase,2024-02-12,referral,mobile
5962,2473,signup,2024-02-05,referral,mobile
2444,1010,signup,2024-04-19,organic,mobile
4268,1774,signup,2024-03-24,organic,desktop
2976,1225,activation,2024-01-03,organic,desktop
381,150,signup,2024-02-26,organic,desktop
5512,2296,purchase,2024-03-05,referral,desktop
8972,3713,purchase,2024-02-26,paid_search,mobile
3751,1551,purchase,2024-02-14,social,desktop
725,285,purchase,2024-03-31,referral,mobile
5400,2243,activation,2024-04-15,referral,mobile
2814,1156,activation,2024-03-29,organic,mobile
2624,1078,activation,2024-02-28,social,desktop
4344,1809,signup,2024-02-03,organic,mobile
40,20,signup,2024-02-03,referral,desktop
3087,1277,purchase,2024-04-10,organic,desktop
944,376,signup,2024-01-05,organic,mobile
6754,2802,purchase,2024-01-10,organic,desktop
5418,2250,purchase,2024-02-25,social,mobile
3665,1515,purchase,2024-03-30,referral,desktop
4981,2065,signup,2024-01-12,paid_search,desktop
4698,1950,purchase,2024-04-15,paid_search,mobile
8251,3424,purchase,2024-03-29,organic,mobile
3472,1431,signup,2024-04-08,social,desktop
7364,3053,purchase,2024-01-27,email,mobile
1883,770,signup,2024-04-02,paid_search,mobile
5019,2082,activation,2024-02-06,referral,desktop
9252,3825,purchase,2024-02-07,organic,desktop
8261,3427,purchase,2024-03-30,referral,mobile
1538,627,activation,2024-04-22,social,desktop
762,299,purchase,2024-01-09,referral,mobile
3002,1237,signup,2024-03-09,organic,desktop
9331,3854,activation,2024-03-04,organic,mobile
8439,3498,signup,2024-02-08,social,mobile
7006,2901,purchase,2024-04-29,email,mobile
6000,2491,signup,2024-02-11,paid_search,mobile
2861,1178,purchase,2024-02-13,email,desktop
8774,3631,activation,2024-02-25,paid_search,desktop
2329,959,signup,2024-04-14,paid_search,mobile
7055,2926,signup,2024-01-16,referral,mobile
8965,3711,signup,2024-01-19,email,desktop
2305,945,signup,2024-04-07,organic,mobile
461,187,signup,2024-04-14,paid_search,desktop
7016,2903,purchase,2024-03-11,paid_search,desktop
6747,2799,signup,2024-01-06,social,desktop
6716,2785,signup,2024-04-19,organic,desktop
5043,2092,purchase,2024-01-12,email,desktop
3143,1303,signup,2024-04-01,organic,mobile
1240,489,activation,2024-03-25,referral,mobile
2839,1166,signup,2024-04-11,organic,desktop
1369,546,purchase,2024-04-15,paid_search,desktop
2085,857,signup,2024-04-19,email,mobile
2534,1044,activation,2024-02-03,referral,mobile
9675,4000,purchase,2024-01-07,referral,mobile
4875,2021,activation,2024-01-04,organic,desktop
2633,1082,purchase,2024-02-08,social,desktop
3460,1424,activation,2024-01-13,organic,desktop
5649,2352,signup,2024-02-07,social,desktop
7887,3266,signup,2024-02-04,organic,mobile
5243,2179,signup,2024-01-26,referral,desktop
2735,1125,purchase,2024-03-11,email,mobile
5358,2224,signup,2024-02-23,referral,desktop
9485,3924,signup,2024-04-17,referral,desktop
8351,3464,purchase,2024-03-04,organic,mobile
2204,903,signup,2024-03-14,organic,desktop
3878,1607,activation,2024-03-07,referral,mobile
4941,2047,activation,2024-02-11,email,desktop
5115,2123,activation,2024-01-24,organic,mobile
6101,2530,signup,2024-02-09,paid_search,desktop
3856,1597,signup,2024-03-11,social,mobile
5080,2109,signup,2024-01-16,organic,mobile
1411,566,purchase,2024-04-17,paid_search,desktop
6436,2668,purchase,2024-03-16,referral,mobile
6708,2781,activation,2024-04-14,paid_search,mobile
269,110,signup,2024-04-27,referral,mobile
1439,580,signup,2024-01-06,paid_search,mobile
5061,2100,signup,2024-04-15,paid_search,mobile
9413,3888,signup,2024-04-08,social,desktop
6733,2792,purchase,2024-05-04,referral,mobile
8017,3322,activation,2024-03-17,organic,mobile
3880,1607,purchase,2024-04-08,referral,mobile
4632,1924,purchase,2024-02-15,email,desktop
2368,977,signup,2024-01-22,referral,mobile
6884,2853,activation,2024-04-30,paid_search,desktop
9539,3944,signup,2024-04-22,social,desktop
9559,3951,activation,2024-01-13,email,mobile
7337,3044,purchase,2024-03-20,social,desktop
97,43,activation,2024-04-23,referral,mobile
1447,586,signup,2024-01-10,organic,mobile
231,97,signup,2024-03-08,paid_search,mobile
8224,3409,purchase,2024-02-08,organic,desktop
4549,1890,purchase,2024-02-09,referral,mobile
5965,2474,signup,2024-01-23,social,mobile
8700,3603,activation,2024-01-05,social,desktop
418,167,signup,2024-03-12,social,mobile
8359,3466,activation,2024-03-07,organic,mobile
5973,2479,activation,2024-04-16,referral,mobile
6169,2557,activation,2024-03-18,paid_search,mobile
4675,1941,purchase,2024-02-22,organic,mobile
287,117,signup,2024-01-01,referral,desktop
751,295,purchase,2024-02-26,email,mobile
552,222,signup,2024-01-24,paid_search,desktop
2684,1105,signup,2024-04-09,organic,mobile
5813,2416,signup,2024-04-28,email,mobile
6600,2733,purchase,2024-04-28,referral,mobile
3378,1395,signup,2024-04-30,organic,desktop
2406,994,signup,2024-03-09,organic,mobile
5310,2207,purchase,2024-04-25,email,mobile
1243,490,activation,2024-01-17,paid_search,desktop
8104,3359,activation,2024-01-27,organic,mobile
3108,1287,purchase,2024-04-28,referral,mobile
5766,2398,purchase,2024-04-01,referral,mobile
3627,1500,signup,2024-04-20,referral,desktop
3056,1265,activation,2024-04-01,social,desktop
8549,3545,signup,2024-02-20,paid_search,desktop
4489,1867,activation,2024-04-02,email,mobile
3479,1436,activation,2024-03-05,social,mobile
1843,745,purchase,2024-04-19,referral,desktop
8673,3591,activation,2024-01-17,organic,mobile
2335,962,signup,2024-01-03,organic,desktop
477,192,signup,2024-04-04,email,desktop
2337,963,activation,2024-01-16,organic,mobile
5444,2265,signup,2024-04-17,organic,mobile
8396,3479,purchase,2024-01-29,referral,mobile
6424,2664,activation,2024-03-14,paid_search,desktop
5316,2210,activation,2024-04-04,paid_search,desktop
6985,2893,signup,2024-01-12,organic,desktop
3929,1628,signup,2024-04-30,paid_search,desktop
6391,2650,purchase,2024-02-01,social,mobile
1398,560,signup,2024-04-22,paid_search,desktop
7237,3000,activation,2024-03-02,organic,mobile
842,331,purchase,2024-02-18,paid_search,mobile
7287,3026,purchase,2024-03-31,referral,mobile
5793,2409,signup,2024-01-26,paid_search,mobile
4215,1751,activation,2024-02-17,referral,mobile
6704,2779,activation,2024-01-27,paid_search,mobile
9491,3925,signup,2024-04-11,organic,mobile
6805,2822,signup,2024-04-11,paid_search,mobile
23,11,activation,2024-03-23,email,desktop
5663,2357,purchase,2024-03-30,paid_search,mobile
4279,1777,signup,2024-01-27,organic,mobile
8627,3573,purchase,2024-04-21,paid_search,mobile
4557,1895,signup,2024-04-05,organic,mobile
8126,3369,purchase,2024-02-12,paid_search,desktop
4558,1895,activation,2024-04-05,organic,mobile
5053,2097,signup,2024-02-02,organic,desktop
702,276,activation,2024-04-19,organic,mobile
8985,3719,signup,2024-04-27,organic,mobile
4726,1960,activation,2024-02-26,paid_search,mobile
695,273,purchase,2024-01-23,email,mobile
148,67,activation,2024-04-12,email,desktop
5515,2297,purchase,2024-03-04,organic,desktop
8270,3430,signup,2024-02-04,paid_search,desktop
2213,906,purchase,2024-03-02,social,desktop
3057,1266,signup,2024-02-02,social,mobile
1952,797,purchase,2024-01-12,referral,desktop
2958,1219,signup,2024-04-21,organic,mobile
4561,1897,signup,2024-01-22,email,mobile
1094,434,purchase,2024-03-29,paid_search,desktop
5816,2417,activation,2024-04-11,organic,mobile
9580,3960,activation,2024-01-16,referral,mobile
1010,402,signup,2024-04-29,email,mobile
7870,3259,activation,2024-03-24,organic,desktop
4291,1781,purchase,2024-05-24,organic,desktop
4773,1980,activation,2024-04-10,email,mobile
8467,3511,activation,2024-02-16,organic,desktop
1183,467,purchase,2024-04-01,organic,mobile
526,212,purchase,2024-02-23,email,mobile
9623,3979,signup,2024-02-09,paid_search,mobile
3013,1243,activation,2024-04-04,paid_search,mobile
4729,1961,activation,2024-02-08,referral,desktop
6369,2639,signup,2024-04-26,social,desktop
8605,3566,purchase,2024-01-21,email,mobile
3097,1281,purchase,2024-04-22,paid_search,desktop
7421,3080,activation,2024-01-29,paid_search,desktop
7965,3297,activation,2024-02-10,email,desktop
609,239,activation,2024-01-16,organic,mobile
1649,672,activation,2024-04-19,social,desktop
8008,3318,activation,2024-02-24,email,mobile
4222,1753,activation,2024-04-10,organic,mobile
4447,1853,purchase,2024-03-27,email,desktop
3259,1348,activation,2024-03-09,referral,desktop
9494,3927,signup,2024-01-21,social,desktop
2742,1127,signup,2024-02-02,paid_search,mobile
273,111,activation,2024-01-08,organic,desktop
3476,1434,signup,2024-04-24,paid_search,desktop
4227,1756,signup,2024-04-15,paid_search,mobile
8244,3421,signup,2024-02-01,paid_search,desktop
611,239,purchase,2024-01-23,organic,mobile
7960,3294,activation,2024-04-15,paid_search,desktop
1605,653,activation,2024-01-31,organic,desktop
8311,3447,signup,2024-01-28,paid_search,mobile
6897,2860,signup,2024-03-02,referral,mobile
7026,2911,signup,2024-01-28,referral,mobile
6107,2531,purchase,2024-02-28,email,mobile
980,392,signup,2024-04-02,social,desktop
2107,863,purchase,2024-04-08,social,mobile
7357,3050,purchase,2024-04-10,paid_search,mobile
7375,3060,signup,2024-03-16,paid_search,desktop
7816,3236,purchase,2024-02-14,email,desktop
3286,1359,activation,2024-03-27,email,desktop
6766,2809,activation,2024-02-17,email,desktop
4200,1746,signup,2024-03-05,email,mobile
8108,3361,signup,2024-01-04,paid_search,mobile
7959,3294,signup,2024-04-15,paid_search,desktop
6675,2765,signup,2024-02-28,paid_search,mobile
9183,3797,signup,2024-02-29,paid_search,desktop
3268,1353,signup,2024-04-18,referral,mobile
1271,504,signup,2024-03-15,paid_search,mobile
9109,3764,signup,2024-02-20,organic,desktop
8827,3655,signup,2024-04-12,paid_search,mobile
1255,496,purchase,2024-02-09,referral,desktop
3718,1536,activation,2024-03-19,email,mobile
4970,2062,signup,2024-02-11,social,mobile
4098,1703,purchase,2024-02-24,organic,mobile
6041,2506,activation,2024-04-07,referral,desktop
6199,2572,signup,2024-03-06,paid_search,desktop
1166,462,signup,2024-02-25,social,desktop
8559,3549,signup,2024-01-06,organic,mobile
3556,1468,signup,2024-02-04,paid_search,desktop
434,176,purchase,2024-03-11,organic,mobile
7419,3079,activation,2024-01-05,paid_search,mobile
7334,3043,activation,2024-03-15,paid_search,mobile
7610,3153,signup,2024-02-16,social,desktop
7974,3302,signup,2024-03-29,referral,desktop
3413,1407,activation,2024-02-12,referral,mobile
2234,917,signup,2024-03-31,organic,mobile
5910,2456,activation,2024-02-03,organic,desktop
6946,2876,purchase,2024-04-08,social,desktop
3617,1496,activation,2024-02-21,paid_search,mobile
116,51,purchase,2024-02-19,organic,mobile
2138,879,activation,2024-01-09,organic,mobile
7614,3154,activation,2024-01-18,referral,mobile
4485,1866,activation,2024-01-28,referral,mobile
4054,1684,activation,2024-03-18,organic,desktop
3845,1593,signup,2024-03-25,email,desktop
6764,2808,signup,2024-02-01,paid_search,mobile
3816,1580,purchase,2024-01-12,email,desktop
4507,1875,activation,2024-04-05,email,desktop
3712,1534,activation,2024-04-14,organic,desktop
7296,3029,purchase,2024-04-16,referral,mobile
8900,3685,activation,2024-01-19,paid_search,mobile
8823,3653,purchase,2024-03-20,referral,mobile
8848,3662,purchase,2024-02-12,referral,mobile
2807,1153,purchase,2024-01-10,referral,desktop
2106,863,activation,2024-04-08,social,mobile
8932,3698,signup,2024-04-21,referral,desktop
6629,2746,purchase,2024-04-03,organic,desktop
3605,1489,signup,2024-04-28,email,mobile
9480,3921,signup,2024-01-18,paid_search,mobile
7046,2921,purchase,2024-03-13,paid_search,mobile
5299,2203,purchase,2024-05-25,organic,mobile
6330,2623,activation,2024-01-24,referral,mobile
3416,1408,activation,2024-02-21,referral,mobile
8023,3324,purchase,2024-04-22,paid_search,desktop
108,48,purchase,2024-03-23,organic,mobile
3346,1381,purchase,2024-04-16,referral,mobile
5596,2331,purchase,2024-01-14,organic,mobile
2218,909,signup,2024-01-10,referral,mobile
1126,447,activation,2024-03-04,referral,mobile
7922,3279,activation,2024-04-17,social,mobile
9366,3868,purchase,2024-01-25,paid_search,mobile
7671,3174,activation,2024-04-24,referral,mobile
8111,3363,signup,2024-03-29,referral,desktop
3434,1415,signup,2024-01-18,paid_search,desktop
3408,1405,purchase,2024-05-08,email,desktop
2120,869,signup,2024-03-03,email,mobile
9432,3894,signup,2024-01-23,paid_search,desktop
8116,3365,activation,2024-02-17,referral,mobile
6838,2833,signup,2024-01-24,email,mobile
4727,1960,purchase,2024-03-01,paid_search,mobile
3453,1422,activation,2024-01-26,social,mobile
9505,3930,purchase,2024-01-29,organic,mobile
649,253,signup,2024-01-13,organic,mobile
212,89,activation,2024-02-26,paid_search,desktop
8185,3393,purchase,2024-01-10,paid_search,mobile
5409,2246,activation,2024-03-06,social,desktop
9286,3838,activation,2024-04-15,social,mobile
1235,488,signup,2024-01-21,paid_search,desktop
1586,645,activation,2024-02-05,social,mobile
7617,3154,purchase,2024-02-22,referral,mobile
510,205,signup,2024-02-26,organic,desktop
5611,2339,signup,2024-04-02,social,mobile
7458,3095,signup,2024-01-01,social,mobile
8238,3417,signup,2024-01-25,social,desktop
6090,2525,purchase,2024-05-04,paid_search,mobile
4387,1827,purchase,2024-02-19,referral,desktop
4436,1850,signup,2024-04-21,referral,mobile
4023,1671,signup,2024-04-09,social,desktop
7860,3254,purchase,2024-05-07,email,mobile
8583,3560,purchase,2024-02-01,paid_search,mobile
5083,2109,purchase,2024-01-23,organic,mobile
2344,966,signup,2024-02-14,email,mobile
2586,1065,activation,2024-02-17,referral,mobile
5912,2457,activation,2024-04-11,referral,mobile
3720,1537,activation,2024-02-22,organic,desktop
1490,604,signup,2024-03-15,referral,mobile
2292,940,purchase,2024-04-20,paid_search,mobile
6970,2887,signup,2024-02-11,social,desktop
3796,1572,purchase,2024-04-06,paid_search,mobile
5345,2218,purchase,2024-05-03,email,mobile
1911,780,activation,2024-04-17,social,desktop
7906,3274,signup,2024-04-26,paid_search,mobile
7355,3050,purchase,2024-04-10,paid_search,mobile
8068,3345,activation,2024-04-04,referral,desktop
6815,2826,activation,2024-01-06,referral,mobile
7995,3314,activation,2024-01-20,organic,mobile
346,136,purchase,2024-03-14,organic,mobile
7534,3120,signup,2024-04-18,paid_search,mobile
1420,570,purchase,2024-01-19,social,mobile
1308,520,signup,2024-03-25,paid_search,mobile
697,274,signup,2024-01-12,email,desktop
3936,1632,signup,2024-03-24,paid_search,mobile
204,85,purchase,2024-01-27,referral,desktop
1838,744,purchase,2024-01-09,social,mobile
5677,2364,signup,2024-04-01,organic,mobile
21,10,activation,2024-01-23,social,mobile
922,364,purchase,2024-02-14,email,mobile
1202,474,activation,2024-03-13,organic,mobile
7105,2945,purchase,2024-05-01,organic,mobile
5315,2210,signup,2024-04-02,paid_search,desktop
3096,1281,activation,2024-04-18,paid_search,desktop
4735,1965,signup,2024-04-04,referral,mobile
1291,512,signup,2024-01-14,paid_search,mobile
8825,3654,signup,2024-03-13,email,desktop
9215,3811,signup,2024-03-25,referral,desktop
5204,2161,signup,2024-01-16,referral,mobile
4819,2000,signup,2024-04-12,social,mobile
1895,775,signup,2024-03-25,social,desktop
5622,2343,signup,2024-02-03,organic,desktop
1947,795,purchase,2024-03-09,referral,desktop
9628,3981,activation,2024-01-06,social,mobile
7279,3024,activation,2024-01-20,paid_search,mobile
5749,2391,signup,2024-04-19,social,mobile
9099,3760,signup,2024-02-19,email,desktop
8925,3693,signup,2024-03-11,paid_search,mobile
8089,3354,signup,2024-04-07,organic,desktop
3133,1298,signup,2024-03-07,referral,desktop
7645,3165,signup,2024-02-05,referral,desktop
8053,3339,activation,2024-02-22,referral,mobile
7878,3263,activation,2024-03-30,paid_search,mobile
4909,2033,activation,2024-03-17,organic,mobile
3576,1475,activation,2024-01-13,paid_search,mobile
3745,1549,signup,2024-04-13,paid_search,desktop
272,111,signup,2024-01-06,organic,desktop
5011,2078,signup,2024-01-28,paid_search,desktop
5890,2447,activation,2024-03-23,organic,desktop
2072,852,signup,2024-02-22,referral,desktop
7425,3082,signup,2024-01-05,organic,mobile
8109,3362,signup,2024-01-17,paid_search,desktop
7510,3112,purchase,2024-03-19,organic,mobile
8930,3697,signup,2024-02-24,organic,mobile
8951,3705,signup,2024-03-19,social,mobile
9490,3924,purchase,2024-05-20,referral,desktop
884,347,purchase,2024-04-26,organic,desktop
9103,3762,activation,2024-01-19,paid_search,desktop
2792,1148,activation,2024-01-30,referral,mobile
550,220,activation,2024-02-13,social,mobile
7441,3087,purchase,2024-02-07,organic,desktop
3787,1568,activation,2024-03-04,organic,mobile
5271,2192,purchase,2024-04-13,referral,desktop
3537,1460,signup,2024-02-28,social,mobile
305,122,purchase,2024-05-01,paid_search,mobile
4961,2055,purchase,2024-02-11,organic,mobile
3752,1551,purchase,2024-02-17,social,desktop
854,336,activation,2024-03-07,social,mobile
3281,1357,purchase,2024-03-03,social,mobile
192,83,signup,2024-02-02,referral,desktop
5994,2488,purchase,2024-03-31,referral,mobile
2763,1136,activation,2024-02-24,paid_search,desktop
3069,1272,purchase,2024-04-19,referral,mobile
6955,2879,purchase,2024-04-15,paid_search,mobile
8033,3330,signup,2024-02-17,organic,mobile
509,204,activation,2024-01-23,referral,desktop
1227,485,signup,2024-01-25,organic,desktop
9367,3868,purchase,2024-01-27,paid_search,mobile
5617,2342,signup,2024-04-15,organic,desktop
1506,610,activation,2024-03-01,paid_search,desktop
7744,3207,purchase,2024-01-14,referral,mobile
8002,3316,purchase,2024-02-21,referral,desktop
6724,2788,activation,2024-02-24,organic,desktop
1165,461,activation,2024-04-26,paid_search,desktop
7739,3206,activation,2024-03-12,paid_search,desktop
3089,1278,activation,2024-02-05,email,desktop
4634,1924,purchase,2024-02-16,email,desktop
7568,3135,activation,2024-01-25,email,mobile
